user_id,total_items,total_spent
maffinzprofile,36,159.89
mag3nta,99,1699.29
magentaairship,161,1965.39
magentasteadtler,63,519.74
magically,49,587.64
magicalpony,6,0.0
magicfps,19,53.87
magicoluan,3,14.99
magicseacow,88,944.25
magikarpmagik,142,1788.49
magikarpox,72,1183.36
magmanat,27,144.92
magmantis,132,1714.71
magneboar,85,821.27
magnetsbitch,136,1459.53
magnetthemedic,192,2548.14
magnito,89,1191.19
magnito51,239,3059.94
magnumchill,28,303.85
magnusson,269,2562.63
magoo38,98,1779.17
magundy54321,41,360.77
magusluxbane,124,1469.92
mahj-,60,799.37
mahoubutts,5,44.98
maibiglargebuttocks,173,1419.64
maika9,135,1598.74
maikolkiler,110,210.41
mail010,54,291.72
mailiam123,96,568.25
mainkradxdxdx,22,93.84
mainul,49,420.85
maitad,30,272.75
maj_burns,58,1013.36
majfriar,250,2856.89
majin_boo123,48,162.71
majini83,47,380.64
majorduck,408,4821.28
majorleagueslammy,66,458.46
majorsilentderp,469,5643.76
majudhu,4,14.99
makemericaokagain,104,1152.37
maketeanotwar,98,1427.17
makuchairocks,115,1592.98
mal0r3gg,1,19.99
mal1ci0us,58,275.53
malakoiemhebraicodevasso,12,109.92
malanma,177,2231.41
malcheke,34,469.37
malekii999,65,694.39
malgora1,141,1072.85
maliciousbunny,68,991.24
malkeh,64,589.46
malthiusau,197,2527.25
maluspeior,48,453.42
malwcgaming,18,194.89
mamaimai4,18,99.93
mamat08,20,54.96
mamher,2,9.99
mammon13,461,5519.71
mammothboot,34,435.49
manaff,112,831.98
manaplus,22,47.77
manbeastAD,85,1038.03
manda8888,21,109.93
mandaloretheindominable,38,346.53
mandiok10,3,29.98
mandkind,1,0.0
maneatingzombies,263,3235.51
manehjancok,89,1041.22
manfrid183,66,554.66
mangafreak,9,24.98
mangledopopop,175,2147.5
maniackai,29,134.88
maniacminer,105,1101.38
manidontevenknow,21,259.85
maninasuit,17,159.8
maninipuncakes,43,1090.38
manisman123,98,1379.93
manjadordosparanaue,35,62.95
manjikitana,17,175.78
mankeyballbag,81,1247.32
manmanman8,28,248.75
manmr,62,372.56
mannimon,33,192.8
mannips,65,992.38
manoedward,43,193.69
manofuncle,42,702.51
manoli101,35,472.73
mansman,184,1748.55
mansour64,47,631.53
mansuca,68,605.54
mansuhn,25,249.74
mantis10,47,421.6
manuelflynn,62,891.4
manuelitotd,7,47.97
manuelpr039,472,2982.81
manutroll,6,45.97
maomerdamaoe,39,233.73
mapachenegro,79,666.33
maplemage,629,7440.87
maplesyrupguy,69,756.58
mappy319df,87,1165.95
maracanta,181,1944.41
marbleschu,15,124.91
marcelerry,229,2287.41
marcelolele,6,14.99
marciormp,101,1252.9
marco_9808,127,1116.68
marcochankjk,4,19.99
marcorsr,4,48.88
marcotc_,423,4244.89
marcus_rules,183,964.66
marcusd101,68,305.33
marcusibl,47,417.6
marcymarc,119,1785.73
mareoepic,43,496.68
maresco2,11,54.96
margeobur,80,956.35
marhan,674,7373.57
marianoborges,243,1046.56
marijuwenis,258,2790.98
marikoelquelolea,219,1301.03
marinfedek,20,14.99
mario6345,42,334.8
mark123,370,5438.51
mark3888,203,1927.85
mark4d,24,337.83
mark9wod,55,579.56
markbodyshot,68,351.99
markereiei,75,1167.08
markforex,110,1526.84
markgoh,16,119.98
markimoo2,100,958.96
markispro888,37,339.87
marko101,160,1675.5
markoko1989,47,588.57
markram420,80,817.24
marksman115,1,7.99
markvks,15,79.93
marmalik,89,664.23
marmotas,282,2205.03
marshmallow1919,40,511.68
marshmallowrin,233,2585.09
marshythemarshmallowman,108,1320.59
marster1618,45,294.61
marthicus,365,4210.61
martiantrain,73,905.5
martim04,199,1179.16
martin_rocks,17,199.78
martincalcetin,10,79.93
martinez_marcos,22,60.33
martinrocks,57,524.47
marto161,29,234.89
martolad3232,16,69.94
martzeo,43,36.86
marunelgales,57,358.98
marvelnxl,45,324.72
marzzzzz,35,438.72
mash1983,72,808.57
mashedspudtatoes,593,5958.62
mashimai,18,167.88
maskthiefsenpai,51,58.87
masonplays2,477,3376.71
mass232,110,1118.66
massecrz,175,1514.39
massimo23,87,801.18
massivecok10110101,27,299.9
master__cheese,148,1651.76
master_cheezels,8,69.95
master_ezio_iv,65,741.51
master_reevo,83,546.63
masterboxxe,43,213.66
masterfg,59,189.89
mastergamerinfinity,58,706.78
mastergams,33,397.74
masterj39,84,206.3
masterkel95,2,19.99
masterofmildew,13,114.9
masterroach,48,307.85
masterseal3,20,214.86
mastertdogtdog,57,883.3
masterteo5,101,1204.01
mastrix8,61,767.53
masturbationandselfpity,115,1335.8
maszk333,57,200.75
mat212,107,1054.0
matadior,1,0.0
matagaming,431,5597.72
mataway,4,0.0
match90,126,1111.11
matchd,55,268.44
mateusclaudio,24,18.89
mateushom,52,708.64
mathelus,975,6110.15
matheus0173,143,350.22
matheuscarvalho_,485,4466.8
matheusgarcias,182,1505.46
matheusinn,12,19.99
mathewwest1010k,171,1783.52
mathwesley,8,42.77
mathzar,86,432.49
matiaasbd,16,59.96
matias76667,15,84.92
matiasalfonso,15,127.89
mato__,151,2013.72
matocake,66,434.62
matodekris123,84,712.51
matoegos,22,245.86
matomiku,21,222.84
matrimredhand,623,5579.81
matrix1234,3,0.0
matrix12384,233,2823.08
matrixr,71,638.97
matsProfile,72,576.48
matt12354,53,501.62
matt1255555,57,775.45
matt18sam,4,49.97
matt20131,145,968.26
matt2510sonic,137,1523.07
mattcolt,45,246.67
mattdgamerbr,6,14.99
mattdog789,172,1276.63
matteth7,327,3776.84
mattgreenbury,183,2429.51
matthaines,7,69.95
matthewalejandro,45,164.75
matthewgibb,35,307.8
mattjoyce,148,1949.47
mattmau7,105,1764.14
matto0010,40,412.63
matto1499,55,515.54
mattoliveira,16,163.79
mattpatterson94,516,5249.91
mattroberts,84,1241.16
mattsta,137,1552.72
mattsta3,151,2001.44
mattster8903,104,819.17
mattsumus,34,324.59
mattswtmn,141,2278.49
mattthematt,93,562.45
matty9999,42,404.6
matty_08,12,14.99
mattyboom24,57,670.57
mattyfalcs,5,29.98
mattyhung,22,274.87
mattyp500,285,3789.38
mattyr2010,59,781.55
mattyscott91,90,940.21
mattytheratty888,16,235.81
mattywai,21,118.84
maudeex71,89,513.2
mauledbyabear,200,2561.31
mauriceikenzz,81,886.08
mavantris,405,5355.2
mavelent,10,58.87
maverick1126,105,1195.15
maverickseraph,186,2339.65
mavfvkta,54,364.75
mavoks,50,441.64
max10,136,1499.63
maxHooty,622,5890.8
max_banana23,109,967.58
maxgp,77,741.36
maxi23,256,2616.88
maxiM2331,66,544.27
maxibombastic,64,670.43
maxibon9000,223,2594.79
maxielkapo,36,67.75
maximboy,56,506.54
maximumblock,50,523.55
maximumride94,42,625.59
maximus2982,36,228.7
maximusaura,20,254.83
maximusorb5,68,974.23
maxinator002,8,94.97
maxious,187,2414.43
maxisreal,26,524.72
maxitaxi14,144,1682.39
maxmaistheruleroftheworld,54,785.34
maxmaker12,174,1790.23
maxmonaey,64,906.51
maxofgaul,128,1463.93
maxpaynepillkiller,207,2258.84
maxpopcornpower,662,7534.45
maxristevski,22,182.89
maxsawl,56,367.8
maxstorm100,133,2009.73
maxstupo,67,900.42
maxware,15,29.97
maxwellstime,145,1455.24
maxwelltruth,305,4160.42
maxxgame,86,747.44
maxximo_r,246,2551.98
maxy21,77,1136.23
maxyrogers,1,14.99
mayaismywife,145,1802.44
maydelpwns,29,151.9
mayonnaise_egg,4,38.88
mayooonaise,173,1819.56
mayshowganmore,5027,34436.82
mayzoo,22,190.76
mazkg,93,544.17
mazokn,43,683.45
mazthorn,106,1161.14
mazza1353,103,1118.18
mazza2210,30,427.74
mazzarc,420,4684.59
mb85489,38,394.81
mblades,371,5593.73
mc_razza,25,253.68
mcartwri,15,163.78
mcartz33,197,2440.9
mccj1997,22,184.92
mcconnorhey,150,1542.75
mcdaniel5900,113,1470.28
mcdeviant,105,1311.06
mcdicky,41,540.73
mcdoggus,251,2624.02
mcdonaldsgherkin,44,367.6
mchafisguy,36,386.84
mchan628,65,787.38
mchan64,20,249.87
mcharty,169,2215.42
mchip8,127,1052.5
mchlvllmyr,41,176.86
mcinally95,138,1999.72
mcjack943,110,1457.45
mcjacob,136,1818.82
mckensa,71,944.32
mckln,20,179.89
mcmillan119,81,996.33
mcnooney,106,1482.07
mconceptions,414,4823.44
mcshock175,11,39.97
mcskorob,45,453.71
mcustoms,15,224.92
mcwalter,98,1277.97
mcyellowbird,35,209.75
mcyungbeanie,113,1252.84
mda7,2691,23652.4
mdk666,49,512.58
mdrachet10,48,502.47
mdt40k,25,195.88
mdude42,5,74.97
mdyxxxx,70,696.53
me11111111,250,2052.98
me2118,8,44.97
meZulu,34,266.61
meaaaaaaat,20,143.88
meachie,232,2390.36
meagus4,86,868.18
meamo,19,58.87
meanragingandy,84,461.52
meatsim009,123,1536.29
mebehayden,151,2077.5
meboyrock,2,0.0
mechaduck,98,1482.18
mechwk00,49,148.8
mechygoodness,10,73.85
medifilms,68,648.26
medii,30,444.83
medrugyes,156,1960.87
medusameows,47,464.57
meeeedie,84,608.3
meekaplier,89,897.02
meemaimoh,98,1277.81
meeman,339,3647.94
meemoe8,99,1043.06
meemsss,8,0.0
meepboopityboop,34,163.79
meepersjeepers,10,34.98
meepmeeko,17,144.89
meequaz,32,453.72
megaballsack,10,124.92
megaglitch016,40,344.63
megamario1500,353,4701.42
megamilkfurry,104,751.27
meganoob,157,1427.45
meganoob6226crash,4,53.87
megapanHD,50,479.51
megasconn,39,419.64
megaswerve,77,953.41
megatetsujin28,158,1762.44
megatr0n69,639,9152.9
megatrom2000,15,64.96
megaware305,29,237.83
megawormexpress,2,14.99
meglonoth,110,1048.01
megustapootis,45,583.6
mehalkoj,127,1284.51
mehammond,3,0.0
mehican,26,444.81
mehlikeicare,20,298.82
meichyll,129,1792.83
meikahidenori,120,1221.83
meikerbr,19,183.77
meismacattack,42,413.51
meistersky,49,393.77
melanie3102,44,613.66
melanophile,140,1187.07
meleemanwithameleepan,21,112.93
melinda_oz,34,334.82
melkeoh,6,14.99
mello21313,274,3565.46
melodiousbird,90,1078.07
melonman374,63,815.47
melonmaniac,46,354.74
melor,144,1755.73
meltingman234,110,1156.89
melvfunction,4,14.99
meme_master--GOSLAY,20,239.92
memedreamteam,64,545.42
memegod,112,867.08
mememmeems,18,69.95
memeroos,37,284.73
memes063,71,607.37
memes2k18,81,994.24
memesaretoodankmydood,54,311.61
memesfrescas,63,630.33
memeshitposter,7,28.98
memesyouneedemigotem,79,947.38
memetronbigdong,169,2184.21
menco106,39,725.62
mendicant_bias,402,4851.52
mentalblank21,39,411.68
mentipede,29,282.81
meowcats4life,168,1230.78
meowedly,13,123.83
meowvel,489,6243.52
mephistocrates,11,0.0
mercenary_elite,12,117.91
mercoledi,1622,16833.93
mercsal,416,5019.05
mercuryr,203,2766.02
merdehappens,191,2010.72
merlack12,63,708.43
mermeladaxd341,197,1199.33
merodoc,55,735.41
merrycookieradiator,103,1013.12
meshcollider,16,60.89
meshed,46,476.57
mesmic13,127,1851.03
mestoneheart,65,575.55
mestuajix2,8,49.97
metainsanity,60,705.48
metaknight09,78,1002.47
metal-gold,44,487.56
metaldoorknob,13,50.91
metaldream333,189,2163.44
metalfist,81,1071.39
metalhead135,24,204.8
metalla,238,2751.84
metalredlink183,52,978.56
metam,135,1512.74
metaphorazine,318,4055.19
metaz,42,672.57
meth1234,25,42.76
methos220,38,384.63
metierband,5,34.98
metiqu,23,264.86
metlGril,132,1298.22
metrodude,35,377.67
metronomeiscool,135,1865.72
meunomeejulia69,9,144.96
meusovo,20,228.91
mevliare,11,36.96
mewdetta,23,123.81
mewkichan,31,68.85
mewmeowmeowmew,52,145.78
mexicanburritobandito,47,378.7
mexicandinosaur_,119,1702.6
mexicanman221,124,1826.85
mexicannascar,92,1239.89
mexicantaco,247,2954.0
mexicanunicorn666,11,98.84
mexz1999,106,801.99
meyh1,127,2041.6
mf2_profile,83,999.37
mfasg,17,159.91
mfn_lee,36,409.79
mfor,58,612.57
mfsdb,56,579.64
mfw1234,78,696.38
mfwlife,85,311.64
mgmnotelareagito,22,0.0
mgmt40,29,372.56
mgooisu,577,6987.81
mhanlon8,23,239.73
mhaz_1110,22,224.88
mhazz3,131,1820.85
miaowmiaowable,156,1691.38
michael1674,19,249.89
michael7050,312,3507.28
michael_karl2009,30,164.85
michaelbkk,39,384.76
michaelbruce,67,589.79
michaelpfuzz,71,607.22
michaeltanwijaya,32,274.91
michaelthedugong,29,311.73
michichristine,14,69.96
michie01,60,999.36
miciah,952,6997.13
mick0907,55,650.68
mickdberry,66,680.44
mickelsnickel,773,8639.94
mickeymofo,23,212.84
mickeymouseindahouse,36,507.56
micko,45,564.55
mickot,155,1784.62
micky246,4,0.0
micky_d,252,2938.76
mickyb,206,3274.94
mickylolz12,293,2744.4
micr0synth,5,0.0
microgrape,23,344.83
micropie,42,279.84
micropretzel,451,5323.06
microsoftwordwastaken,64,657.44
micsisthebest,196,2162.93
middablue,134,1299.01
middletwix,40,307.43
midgetbuddy08,19,144.88
midnightintellectual,36,539.61
midniteviii,143,1488.43
midori-rose,40,412.57
miedb,116,1277.06
miffa,572,7114.1
migSTARR,7,54.97
miggu,65,815.39
mightyalexander,45,354.76
mightysparks,513,5788.81
migrated,161,1550.38
miguel3939,37,505.74
miguelalviano,28,269.86
miguelzinmito,9,51.96
mihhuo,58,726.64
mihinperera,95,1178.28
mijiperki,108,786.92
mik0bellic,51,562.48
mikalajean,14,69.94
mikanpar,17,144.91
mike14476,99,1201.88
mike899,255,3098.89
mike_hmmm,51,668.51
mikeb88z,88,1041.13
mikebandito,205,1817.41
mikekozy,6,74.96
mikey_one,7,83.85
mikeyg74,1259,10871.72
mikeytyson,335,4935.65
mikhaelrawrs,72,750.12
mikkazx,143,1688.49
miko-chan,47,481.64
mikolet,156,2357.52
miku004,9,0.0
milesarmanite,54,893.51
milescat,5,39.97
mileymillions,50,554.67
milez1987,238,3390.76
milkingfarm402,102,1086.2
milknuggets,18,189.87
milkshakerbr,5,19.98
milkxama,36,301.74
millarthekillar,79,955.37
miller238,134,2069.75
milliardovr,18,62.9
millionairemethmaker,61,848.38
millplaygame,327,3731.46
millzonpillz,487,5361.79
milolego,76,782.37
milowolf,73,996.42
mimimomoma,191,1772.67
min3man,43,484.61
minakazu,67,931.45
minato_exe,214,2087.38
mincast2,14,88.87
minchips,41,474.58
mind_fucked,207,2031.43
mindbender4,5,58.86
mindlessraperanger,21,292.63
mindthitiyos,78,932.41
mindtnp,169,2676.13
mindtty66,114,601.39
mine4yourself,244,2231.32
minecast24,77,1303.24
minecraft123,56,814.66
minecraft821,20,103.82
minecraft_th,53,312.16
minecraftbros,72,640.47
minecraftdude1111,192,2127.4
minecrafter_1000,6,99.94
minecraftfan367,29,277.75
minecraftmodder,66,526.41
minecraftprogx11,14,107.78
minecrft,6,9.99
minectaft,4,0.0
minerpro111,36,253.84
minggn3461,43,287.59
mingkwan,33,238.75
mingles2001,81,503.12
mingoko,64,472.48
minguscannon,124,1041.24
minhtee,153,2066.54
minhtommy,2,14.99
mini_coopa2,117,1113.14
mini_guy1,64,759.47
mini_me_hl2,215,2073.99
mini_sentries_everywhere,62,400.71
miniandrewmini,182,1741.34
miniature53,43,375.75
minicraftiChico,59,729.08
minidooba,38,543.53
minifishlot,8,14.99
minijosed1,4,29.98
miniman10101,20,234.88
mining_forever,26,281.72
minionking,22,357.87
miniteeks,157,1987.67
minizim,83,693.44
minkang7360,116,1552.85
minosgt,51,373.8
mint56,290,3661.18
mintgreeniceteawithmilk,45,499.56
mintifreshbadger,101,1132.12
mintwishes,90,1259.24
mintyadl,131,1598.79
miochandesu,42,298.57
miraco12,5,14.99
mirki411,54,628.54
mirulbong,9,0.0
miscgaming,7,14.99
miscgamingyoutube,47,443.58
misharockyk,98,1169.22
miss420stoner,11,76.87
misschekie,113,908.35
missjupiter,84,1078.26
misslugosi,95,1258.88
misstie,62,493.69
missyddd,19,184.7
mist-spelt,4,39.98
mist_of_pandaria,190,1438.01
mistaDRDRAY,130,1339.91
mistakisso,78,1024.3
mistarhnoob,132,1791.66
misterdiddlez,11,124.93
misterjr,151,1131.17
mistermooth,653,6545.45
misterross,107,1018.77
mistersicklad483759,129,1605.05
misterwolfshanks,46,475.69
misthunter32,55,268.81
mistowl,35,209.88
misty47,27,231.67
mistystriker,877,10403.84
mitch8ham,60,642.61
mitchbeattie177,87,1200.86
mitchbigd,38,331.74
mitchdew,173,1544.5
mitchell531,90,1097.2
mitchh91,50,820.43
mitchsuth88,37,307.79
mitchythom,62,697.42
mith_ele,35,554.82
mithog,48,504.5
mithriel,66,734.4
mitox211,6,9.99
mittenface,244,2609.82
mittens12,20,219.86
mittensgalore,27,264.66
mixadance,695,4373.88
mixedupgames,21,227.89
mizi,68,682.41
miztrain,68,851.49
mj10991,18,159.88
mjk0104,544,6342.38
mjoz,699,7798.37
mjtothetop,220,1253.72
mkdtiger,43,779.64
mkmomo,45,86.92
mkryu,17,150.89
mlgfolkie,82,801.38
mlggote,89,648.27
mlywrrn,56,474.53
mmad4,214,3036.99
mmaddogtm,51,532.63
mmati07,144,1152.07
mmaxim,96,1130.2
mmo7,18,314.86
mmorais59,18,82.95
mmos,74,637.48
mmsharpeye,276,3566.93
mmunchies,92,907.47
mmwaffles,26,195.36
moarsome,28,229.83
mocebunny,54,637.48
mocha_desire,52,487.51
mod-tap,303,4034.18
modedickson,90,1018.3
modsmaps,174,1386.51
modtech,100,688.7
modz_x,62,678.3
moes2108,12,84.95
moffdog,59,688.58
moffittt,7,54.96
mog1,86,873.09
moiser,75,719.41
moist0413,64,803.54
moist_rigby,110,1556.9
moistflaps,72,882.36
moistmoot,19,199.88
moistpasta,7,49.97
moistwenis,189,2457.38
mokomokoman,97,1120.9
molia1,92,1154.12
moltenoxide,128,1410.06
moltlicky,50,458.65
mommysmilkislife,4,0.0
momo1023,68,164.4
momsspaghetti313,216,2699.22
mon3ybag,5,28.89
money_madman,122,632.39
moneymakerluis,17,234.86
monfrizzle,187,2679.41
monga35,42,438.68
mongoose234,48,597.55
moniinthebag,97,799.27
monkayman,5,68.86
monkehe,27,84.95
monkeyDsamba,23,287.72
monkeyboils,53,399.8
monkeyboss380,24,206.77
monkeyboy73,35,439.81
monkeypumper,43,634.72
monkeyrj03,29,224.75
monkeyseemonkeydoo,114,1314.05
monkeyworld,2,19.99
monorok,9,24.88
monsieurlamb,96,1171.13
monsire2,10,34.97
monsterskill,290,3514.75
monstersuck,9,0.0
montandalar,45,445.57
moobeam,10,7.99
moocowsmoocows,39,430.49
moon910,50,642.51
moondos,121,1857.99
moonpen,82,1002.61
moonxjul15,85,960.19
mooorphine,40,564.64
mooprime,2,49.98
moortimis,33,395.73
moosashi,3,14.99
moose1199,151,752.01
mooserodah,376,3702.64
moosymoo,29,160.89
moowaffles,270,2855.06
moozio,26,133.79
mopkap,105,1307.12
mopoops,103,654.2
mopop,5,0.0
moppette,14,114.81
morbidlyelectrifying,143,1581.16
mordredinhafofs,54,562.72
mordylevi,16,144.96
morebaconstrips,366,5289.61
morecoolerthanu,38,278.62
moreeuu,24,128.83
morescca,340,4948.8
morfeuoraculo,30,190.75
moriceplease,20,203.75
morphett,32,307.62
morpheusimhotep,88,1031.17
morphman001,32,354.69
morriganstalker,3,17.98
morristein,141,1462.01
morrysrs,31,388.79
mortalwombat,222,3242.73
mortonawsome100,46,305.67
morttos,55,468.08
moruera,222,1223.92
mossizaza2611,45,603.68
mossylippy,437,5192.84
mostdefnoquestion,3,29.98
mostmlgpro420blazeitsteamprofile,248,3239.89
motchbox,123,927.18
motev,448,4972.19
moth3r888,356,4618.71
motherfuckingtotoro,35,150.4
motopig58,56,516.51
mottboxx,136,1849.72
moula,105,1478.16
moustachecashstash,42,293.52
mouthtoass,75,1028.22
mouwen,753,7155.99
mouz1990,15,14.99
mouze5,77,852.31
move_it101,181,2088.27
movienationscom,115,559.4
movrex,224,1042.11
moxxi2050,359,4093.05
mozdawg,81,1193.96
mozzie-killer,146,2114.4
mpbfcae12,93,1068.18
mphmillion,76,898.34
mpicanloscoquitos,112,1050.07
mpm1987,4,34.97
mpscrazymito,17,70.95
mr10166,66,739.46
mr_cat,216,1806.36
mr_doominater,150,1426.69
mr_evolution,34,353.77
mr_j_ghostly,93,1040.22
mr_monkey09,88,950.33
mr_nobe,261,3008.65
mr_nobody54,10,14.99
mr_non_member,109,869.7
mr_peg,39,410.61
mr_phoenix04,78,202.55
mr_pie_nice_cheese,244,2852.07
mr_samboy,122,1514.99
mr_swan,19,19.99
mr_vile,81,667.48
mradani22,23,264.85
mradobe7,250,3175.37
mralldeezy,67,960.48
mrasmus10,284,3500.42
mrawesome99128,246,3729.67
mrbaconstrips,76,520.53
mrbeatle,9,109.93
mrcake557,108,1306.04
mrcartires,4,39.97
mrchewy,63,386.6
mrchibai,37,423.72
mrcholo22,98,1246.08
mrdamage66,12,119.82
mrdoodontspillthebeans,90,1210.99
mrduck2003,18,8.9
mrdx07,5,39.98
mrelf,138,1184.58
mrenigmate,253,3023.65
mresprofile,38,403.29
mreyno2000,26,351.85
mrfefe,140,1478.48
mrflyingtortoise,53,805.61
mrfreshasian,246,2333.61
mrfrierie,116,1199.67
mrfun1003,124,1555.0
mrgeneric,204,2205.06
mrgoatgrinder,404,4541.3
mrgoatnipples,72,255.46
mrhelleniic,28,259.86
mrhiago223,142,1179.81
mrhoneybadger,14,134.94
mrhuffenpuff,254,2007.82
mrhungrygamer,118,1243.0
mrinsidiouss,167,1915.11
mrjaksauce,403,5146.07
mrjeffersontm,33,300.61
mrjingles1,44,501.59
mrjordanfights,27,264.66
mrjosheyhalo,163,1287.21
mrjuangore666,61,788.33
mrkerfuffle,79,614.54
mrkienose,5,0.0
mrkiller999,1,0.0
mrkillero,9,19.99
mrkoyotegamer,7,14.98
mrkrap,59,733.54
mrkredos,147,1529.77
mrlaurikun,124,1055.9
mrlolman594,176,2243.02
mrloopyland,190,2464.87
mrmaveric,164,2152.34
mrmeatshield101,90,1214.11
mrmischeif,59,363.6
mrmodz,35,237.67
mrmotisjenkinsIII,164,2043.66
mrmtndew,17,165.92
mrmullac,31,344.83
mrmutantduck,422,3811.31
mrmystir,46,618.48
mrnaked,92,1145.04
mrnankers,177,1976.39
mrninja36,286,3821.99
mrnuclear,68,564.64
mrnugget145,38,252.7
mrozray,62,874.31
mrpfresh,791,8716.82
mrpickle,518,5580.31
mrpineapplejuice,39,202.81
mrpocketrat,219,2155.97
mrpoo2,138,1276.81
mrpresidentjk,37,548.64
mrranga,220,2823.02
mrrockerz,82,415.2
mrruffles,22,170.89
mrsamich,48,412.68
mrsaucepons,63,536.53
mrscruff30,48,280.71
mrshadowmon,38,386.59
mrsharkst,89,376.41
mrshifty11,15,73.86
mrsidekick,33,190.62
mrsirha,191,2155.33
mrsladyface,17,164.86
mrslime2011_batman,42,446.23
mrsmeowkins,67,678.53
mrstacks,100,1410.85
mrsuperman522,59,569.49
mrtas,213,2675.31
mrtenacity99,30,175.87
mrthromato98,137,1196.48
mrtownie66,277,3537.92
mrturtlebuns,30,155.89
mrunicorns,55,697.53
mrvoidlord,84,704.17
mrwafflessauce,16,89.92
mrwilliamwong,40,546.57
mrwillsy,92,1121.29
mrwilly,47,456.6
mrwolf93,26,296.55
mrxnjono,291,2037.1
mrzazzaz123,138,1305.0
ms31ms,48,498.58
ms6001,79,1144.19
msDJmartini,81,665.23
msoles7,313,3841.87
msterchief,143,1520.93
mtcmtc,61,797.52
mtgftw,139,2165.73
mting4,42,514.42
mtkl,40,349.78
mtm100,30,303.83
mtmoss,100,804.3
mtmoss2,1,14.99
mtrain3,45,431.55
mu5tang,65,482.46
mu5tank,83,1220.26
muagsri,69,278.51
muchbanta,27,455.79
mudcakez,254,3033.93
mudcrabwarrior,79,1088.78
mudgarbs,240,2130.9
mudman_37,219,2557.5
mudrungo3,28,183.9
mudstickles,10,89.95
mudswipe,81,886.23
mudzkipper,57,485.59
muffinwoona,66,480.54
mufkin,39,449.74
muglol,238,2645.2
muhammad9135,4,0.0
muhchue,33,223.75
mukanyawest,41,389.86
mukeshmani,16,184.9
mulamine,49,286.75
mulberrychief,76,523.44
mulligan6,52,605.15
multinationalcorporation,69,651.43
multishotgaming,91,1086.19
multynazter,79,954.12
mulusssssss,27,217.72
mumbo3352,52,404.6
mumcanwegetchips,124,1309.09
munabuni,78,784.88
munchables,191,2229.05
munchies12,123,1710.64
munchymeatloaf,12,127.92
mundomaisgamer,10,104.95
mungdiddly,122,1504.73
mungo_1990,89,1092.04
munholi,32,90.72
munkii,122,1292.01
munkstah,77,1029.18
munshe,89,1313.95
munz2011,139,1684.7
muralsparky,39,345.76
murasamehd,26,209.89
murdadar,234,2425.74
murdersauruz,6,69.96
muritheburitto,62,788.55
murkyzz,77,902.46
murllock,33,230.86
mushy01,14,274.69
mushyii,129,1280.96
mushymush,23,55.95
musiciandrew,70,901.53
musicserender,68,678.32
muskieratboi,691,8048.89
mustaaache1,42,466.57
mustangjoel,128,1214.03
mustdeath,156,1983.26
mutanterex22,165,1638.62
mutatedwombat,829,9414.42
mutherfuckastolemahchicken,67,525.51
mutiez,123,1871.49
muttox,300,3460.84
muwthree,136,1656.84
muzocan,19,230.84
muzz,144,1626.41
muzz007202,119,1613.76
muzzamilo,25,293.74
mvpatski,85,1129.07
mvplin11,7,54.97
mw9999,19,223.76
mwanan,89,795.05
mwatsonnz,23,281.72
mwithers,4,29.98
mwlucky,83,1316.34
myassisgreen,93,779.37
mybeercandothat,4,16.97
mychubz,75,615.24
mycrazygunner,54,521.58
mycutieariana,1,9.99
mydion,42,292.77
myeki,128,1666.91
myevoker,721,8179.27
myeyesarepuzzlepieces,196,2310.31
mygrandsonnathan,63,573.56
myidua,129,310.3
myknees,267,4182.47
myles101,52,228.83
mylordbendtner,50,692.63
mynameisalexandimcool,45,597.66
mynameisjacko,70,982.35
mynameisjeff231,37,53.87
mynamej3ff,23,198.83
mynameslimshady,58,516.5
mynxyouup,33,358.51
myorann,18,184.88
myosuk1,105,1547.13
myothernamewasalreadytaken,37,291.81
mypetjewjew,55,634.63
mypros,3,14.99
myshinymetalass,116,1601.06
mysterd,1588,14819.44
mysterypancake,41,464.59
mysterys,75,531.16
mystic_guardian,193,1780.36
mysticalmysteries,56,606.42
mysticplatypus,70,812.87
myszkov,16,44.96
myteddybernie,128,716.32
mytesticlelolol,69,719.39
mythicbruh,33,254.85
mythilas,78,954.33
myturtle,273,3556.51
myysticbear,26,374.54
myzuerahuebr,97,667.47
mzil,20,229.88
mztung,99,785.31
n-j-s,61,987.51
n00bh3r3,129,1566.89
n00bmobile,77,1198.41
n00bsh0t,50,305.54
n00tnOOt,84,566.57
n0t1c3m3s3np41,113,1273.86
n0thingirl,365,2796.22
n0vacan3,95,1427.92
n0xkuses,8,60.95
n1qck,16,135.93
n3kogamer,28,14.98
n3rdra93,148,1952.87
n4afusionz,56,526.61
n7_546,34,129.93
n7trio,56,687.49
naaaaaaz,289,3234.29
nabady,104,176.49
nabicore,142,1732.42
nachoslayer,1,14.99
nacumegamer1,194,1379.18
nadi69,76,849.52
nadonathan,115,1751.97
nadrojnibor8,38,378.74
nadrojtaur,709,7184.55
naeux,19,189.9
nahanni,40,426.56
nahfuckyoukaine,99,1529.36
nahhmate,156,1925.29
nain1,70,908.16
najatc,32,346.67
naked_flame,3,35.97
nakkas22,66,631.54
nallek99,135,2367.56
namaa,14,53.86
namesis2012,32,337.78
namesjames,91,1204.24
namkool,41,448.61
namormaka,36,287.68
namster21,185,3207.13
nanakao,190,1677.81
nananamaizokin,57,307.55
nannernuke,38,333.64
nano11ful,38,228.63
nanobotbraincloud,186,2636.24
