user_id,total_items,total_spent,total_recom
nathoisthesickest,146,1813.6,0
nathrel,194,2213.58,1
natman42,79,1004.14,0
nato876,3,0.0,0
natsudrgneel,139,1764.82,1
nattapat474,35,371.66,0
nattootama,32,239.85,0
nattyking1961,62,859.46,5
naturalcause,73,955.33,0
naturesninja,13,160.91,1
natz_ormsby,51,346.69,1
naughtcobalt,54,305.44,0
navish1,115,863.23,0
navm4n,190,1508.52,0
navman360,59,665.42,2
naxomanzo,47,595.28,0
nayda56,39,345.82,2
naynnay,149,1431.61,1
nayrob,124,1600.85,1
naythanushinimaru,53,109.43,0
nazcawilde,134,1798.24,2
naziintheoven,3,19.99,0
nazkung,163,1869.71,0
naznsan,22,179.77,0
nazr1,22,339.76,1
nazxrail,20,227.57,0
nazz223,17,205.87,1
nazztic,110,941.23,1
nb04569,71,499.49,0
nbdkjvdhovl,34,434.81,0
nbgmeta,100,1130.27,0
nbohlsen,100,1289.61,4
ncamissar,21,114.91,0
nchavezzzzz,54,130.53,1
ndrss,93,951.34,4
ne21,580,5979.32,0
neadekvat161,178,1286.51,2
nealsavage,615,4856.32,9
nearf,137,1254.31,2
neatht,117,1235.12,0
neawin,23,173.82,0
neb7851,11,8.9,0
nebrombr,16,19.99,0
nebuze,437,5285.66,2
necrobabe,39,274.64,0
necron7894,206,2697.25,1
necrosvenska,132,1722.89,0
necrosys01,40,665.64,0
necrotos,947,5578.58,0
necrotten,546,6844.38,1
ned279,110,1039.05,3
neda25,21,228.81,0
nedwardned,88,1169.36,0
needkarambit,59,622.51,2
needlemouse1276,16,49.97,0
neffmonkey,25,114.84,1
negolossaurorex,31,386.7,0
negrosarcastico,160,1126.58,7
nekhrimah,47,626.48,0
nekofurrys,56,456.43,0
nekotomono,49,198.74,0
nekrosir,103,1492.81,0
nekroze,589,5855.05,0
nelllllly,39,384.82,2
nelso,205,2206.17,1
nelson12,94,849.28,0
nem351s,61,942.54,0
nemes_memes,61,515.61,1
nene_oficial,186,984.43,2
neoandmeo,102,1162.22,2
neochuah94,70,1041.81,9
neoghostz,359,4357.53,0
neojaeger,119,871.16,7
neokocram,50,522.49,1
neon-potato,105,599.97,1
neon10profile,67,1101.24,1
neoncandy,5,29.98,0
neonlove908,203,1922.7,0
neonmotiontv,157,1872.66,5
neonsoundwave,606,6465.83,1
neonz10,8,43.97,0
neorastrus,41,397.55,1
neovenezia,33,267.82,0
nercroticshaman,144,1801.81,0
nerditupfluff,71,848.24,0
nerdydrift,4,39.97,0
nerfdarius,26,309.88,1
nerohellgate,113,883.02,1
nerothefgt,183,2226.33,1
nerovonroun,88,707.23,1
nespup,92,1418.25,0
nessofonett,62,530.26,2
netcodebio,18,127.82,1
netto5,125,1520.93,1
neurotoxn,139,1315.93,0
neveroddorburnsy,104,1062.13,1
neversever,18,92.74,0
nevets28,44,259.85,0
newhollandarmy,526,3437.78,5
newo24,124,1343.95,1
newren,18,164.89,0
newtwu,121,1458.02,0
newzealandninja,54,556.58,0
nex9,189,1815.19,0
nexnate,120,1501.98,0
nexoses,56,836.36,1
nextleveldesigns,11,84.9,0
nexus1628,16,69.95,1
nexusthedarkpegasus,184,2188.52,4
ngamerftw,30,348.82,2
ngengerous,269,3286.33,0
ngujin,18,98.71,0
nguyenkytrung,78,1174.19,1
nhancat,50,336.7,0
nhoqueserbom,65,451.12,0
ni66erest,250,2935.95,0
niallpls,56,662.27,1
nibbly,149,2298.49,0
nibih,50,416.63,0
nic2339,106,786.0,3
nicaoooo,127,1040.45,1
nicebeme,194,2354.87,1
nicefellow,32,95.92,2
nicesd13750,43,632.52,1
nicesuit,42,273.71,0
nichbing,51,541.49,0
nicholasau,3,0.0,0
nicholasbuttle,64,846.39,0
nicholasd7,66,805.47,3
nicholasisbister,211,2780.14,0
nick-o-las,39,612.29,0
nick111223,170,2469.37,0
nick88n,5,119.98,0
nickbutt55,14,181.91,1
nickchu,42,169.77,0
nicket98,12,285.85,0
nickflig,268,3068.61,4
nickie145,47,364.63,0
nickisawesome,139,1074.01,0
nickkkkkk,78,1239.31,0
nickluvsbacon,13,79.94,1
nicko9701,134,1625.78,0
nickojelly,26,427.78,0
nickorawrus,52,674.56,0
nickosmexy,132,1746.76,2
nickpiberiuswilde,2,59.98,0
nickpower3,3,19.99,0
nicksatan,22,269.77,0
nicktory,135,1731.8,0
nickturner,202,2362.0,0
nickyjoy,2,0.0,0
nickyyc,16,108.83,1
nickyz,49,771.28,1
nicobil,21,360.81,0
nicolaaaa,2,19.99,0
nicolasbrendo,144,1111.26,1
nicolettetsanoudakis,32,54.97,0
nicolito0,48,390.63,0
niconicnico,37,253.68,0
niconicolii,157,1218.74,3
niconiconii3,28,255.78,0
nicoxt,38,214.87,1
nicroHQ,18,64.96,0
nicvdbc,8,82.94,0
nifador,6,24.98,0
niffirg11,72,592.17,4
nige72,108,1549.09,1
nigel123,6,49.97,0
nigelust,10,149.94,0
nigga_ass_domination,36,560.75,0
niggadave2,190,1873.46,2
niggahueboy,145,1136.09,0
niggastolemybikr,26,239.83,1
nigger22,35,122.77,0
niggerbopadoo,105,1018.15,1
niggerfag,221,1752.39,2
niggerfaggotandagayretard,19,35.87,3
niggerginger,79,931.29,0
niggerminaj,16,174.9,0
niggsplease,14,189.91,0
niggynazaelea,21,119.92,2
night0fdarknes5,230,2802.88,1
nightdoktor,160,1995.6,0
nightfink,255,3674.61,0
nightmaresdawn,130,1823.79,1
nightres,7,33.88,0
nightstalka258,117,1386.73,0
nightwingrocks,150,1935.79,1
nihilmaiza,79,1035.14,0
nikco70,43,546.74,1
nikelad,5,39.97,0
nikhilOCE,241,3305.2,0
nikier,27,104.83,0
nikitajeppesen,1,9.99,0
nikkihoward8,26,267.8,0
nikmb,9,99.94,0
nikolascortes,19,29.98,4
nikpasic,864,9101.86,4
nilaos,72,722.39,0
nilwerdna,27,141.94,0
nimatha,33,322.82,1
nimoxnazgul,4,19.99,3
nimrod123,359,5014.42,0
nineft,3,14.99,0
ninehcg,87,1174.92,1
ninhigan,181,2628.28,1
ninja0123,15,274.89,1
ninja02,120,1111.05,2
ninja12749,91,954.4,3
ninja62646,56,768.61,0
ninja_kimio,44,373.73,0
ninja_slime,41,399.76,0
ninjacarmesim,227,2323.03,0
ninjacc,101,1185.92,1
ninjagato,84,603.23,10
ninjahano,95,1273.05,0
ninjajrm,35,304.73,1
ninjalord,111,1728.06,1
ninjamagics,145,806.69,5
ninjamellon,30,243.78,0
ninjamonkey901,46,452.71,1
ninjaoficial2,22,350.63,2
ninjaraiden,62,658.25,4
ninjaroy,46,644.59,1
ninjasauro,16,149.92,0
ninjatomato,154,1571.63,2
nio424,57,532.43,0
nipplelicker4000,96,1031.02,0
niraen,124,1366.84,0
nishix12345,6,9.99,2
nishzamak,11,108.82,0
nisid,90,1085.07,1
nitr0ticwolf,127,386.63,9
nitraz,51,348.7,2
nitrorupe,147,1869.74,3
nitroshroom,131,1645.56,0
nivek5,165,2173.77,1
nivlacoaix,49,688.54,1
niwith,153,1860.89,5
nixonHD,38,369.81,0
nixyx,32,59.95,0
nizamrahman,338,4690.71,2
njf,56,551.47,0
njmm98,172,2526.35,0
njsdf,26,99.82,0
nksjdbjkdhbdihyvib,53,532.55,0
nl_noone,11,94.95,0
nmally,15,100.94,0
nnicholas0610,3,9.99,0
nnnnnnnnnnnnnnnnnnnnb,44,378.68,0
nnotzsb,64,486.63,1
no1aussi,97,1140.95,0
no_blood,61,229.73,1
noah98,93,793.29,3
noahchampion,103,694.23,0
noahdj6,57,643.75,6
noblezinho,81,338.59,0
nobody114514,202,2687.36,2
nochallenge,48,371.76,2
nodday,59,1062.42,1
nodesull,156,1595.08,1
nodotsallowed,99,977.18,1
noedoposto,28,58.86,0
noeop,39,261.66,3
nofaggots,4,34.97,0
nofeardave83,131,1447.21,3
nofhfffh,105,1168.27,0
nogfff,35,229.85,0
noggarnoggarnoggar,7,6.98,0
nogginess,75,814.26,1
noheckgiver,211,3040.79,3
noidhazbeendetectedno,36,189.86,2
noirelovelove,38,269.87,2
noizypuppy,159,2082.09,2
nokiabruuuuuu,51,88.67,0
nolanola,90,769.32,0
noli3,8,69.97,0
nollieswagboi,44,555.68,0
nolongerliving,604,7275.41,1
nolosing,448,4957.8,1
nom1stakeaboutit2itsourst0ry,14,254.67,1
nomang,147,1228.91,0
nomansfan,32,355.84,1
nomnomjeon,151,1257.7,0
nomopro,28,108.82,1
nomoreanime,36,294.79,1
nomoredupes,19,26.88,1
nomorememesforsale,173,1103.52,2
nomoreschoolplz,71,517.5,0
nomoresilent,87,830.42,1
nonooblol,68,710.54,0
noobhunting,156,1816.68,0
noobonaquest,11,119.83,0
noobsniperxd,17,163.78,0
noodleking645,52,421.58,1
noodlesarecool,31,273.75,0
noogenn,24,135.91,0
noogzy,5,154.96,0
noonzy,257,3366.68,2
nooth1-RNG,67,123.9,1
nooth2-WFX-zewsy,40,28.96,1
nootiyah,34,214.84,0
nopale,30,178.85,5
nopls0000,43,209.85,1
nopointlooking,120,1184.8,0
noquerourl,19,185.76,0
nordicaa,34,444.78,0
normal242,27,236.24,0
norrisp,40,363.65,0
north-east,84,409.6,0
northisbae,96,1126.51,10
nortijnr,17,64.96,0
noscopes4jesus,86,1020.33,0
nosferatuzodd,69,750.19,0
nosquint,143,1866.16,1
nossila,4,24.98,0
not_a_weeaboo,142,1754.91,1
not_quite_neutral,71,632.15,1
not_tabitha_is_awesome,77,991.37,0
notadvisable,74,1029.48,0
notagoodid,76,825.35,0
notamericano,157,1722.75,3
notassome,37,367.5,1
notbudds,46,503.47,0
notcleedo,28,286.88,0
notcoco,43,218.57,2
notcoralee,111,1533.98,4
note551,51,420.61,5
notgo,10,49.97,0
notgokuu,105,1557.97,2
nothardtofind,1,0.0,0
nothingbeatsme,66,727.6,2
nothingheretrustme,44,490.62,0
nothinpersonnelkid,303,3090.08,0
notkev,42,140.59,0
notmysteamprofile,205,1585.8,0
notphoog,51,431.52,0
notsaddam,88,1207.8,5
notshake,14,84.92,0
notsowellnamed,165,718.7,0
notspain,12,94.93,1
notsurodovahbear,161,2042.45,1
nottherealtime,83,219.44,0
notthesemuffins,113,1387.1,1
nottomatoes768,63,877.33,1
nottynotty,43,303.66,3
notyoulol,85,702.51,0
notyourdad,38,278.72,0
nova4csgoplayer,17,14.99,0
nova_prime,24,233.87,4
novace,88,785.52,0
novacored,120,1579.71,0
novaelite12,79,840.47,1
novagaming303,26,118.84,0
novarogue,118,1001.28,8
novaroguex,292,3938.18,0
novastar868,79,664.22,0
novokainNZ,124,1723.44,0
nowhereissafe,199,1424.59,5
noxfine,17,282.86,1
noxter233,91,1080.97,0
npeppers,103,1694.8,4
nrice1986,110,1314.93,0
nsgrickgrimes,154,2880.35,0
nsplayerMusic,182,2107.36,0
nstokesy,356,3820.43,0
nthnlam,197,2773.87,0
ntro,56,605.57,0
nu7,139,1679.9,5
nubquake123,76,608.45,1
nubsheet,21,188.8,0
nubthat,30,619.57,0
nuckfigger1,29,239.73,0
nuclearaven,4,34.97,1
nuclearjimmeh,92,769.21,4
nuclearpig22,82,494.43,1
nuddebeee,47,359.64,1
nuggie135,8,74.95,0
nugyflex,129,1790.8,8
nuke1st,188,2802.21,0
nukem2000,509,6315.15,1
nukep,60,588.46,1
numberHUANprofile,40,113.69,0
numlach,89,636.38,1
numptykid121,10,43.87,0
nutgamerhd,31,193.83,0
nutinme,233,2762.78,1
nutkung11,14,0.0,0
nutnapat,112,1436.93,0
nutritionalvalue,66,815.42,1
nuttinbutkills,81,1028.65,0
nuubi,79,887.23,0
nuunnn,61,567.59,0
nuwandam8,74,1320.37,0
nv1309h1nsafwq1,64,384.53,0
nvgb,7,8.9,0
nvrbd,59,584.49,0
nvusgareth,35,474.65,0
nwilde,234,3020.77,0
nwilt,173,2161.39,2
nxhng25,24,236.76,1
nyancat560atmybarnwithWHO,16,17.98,0
nyclix,413,5627.46,1
nydac98,96,1261.17,1
nylfheim,15,49.98,1
nyxx7,303,3732.03,1
nyzerek,54,517.66,0
nz_killahz,4,49.98,1
nzhound,72,809.36,0
nzivanovic,18,88.81,0
o-tang,29,174.74,1
o0Mongoose0o,189,2582.3,1
o0oTony12345o0o,9,67.95,0
o18824,348,3193.65,3
o2thage,25,168.82,1
oBOLANDo,283,4340.46,0
oGrandeMisterSatanSSJ4,109,1251.22,0
oLdxZ5vt,77,751.03,3
oOoSp0ng3B0boOo,37,223.82,0
oShuffle,180,2487.21,0
o_danone,63,486.03,4
oailuc,161,1470.84,1
oakex,176,1713.26,2
oarmyo,71,605.51,1
oasljfush,26,262.84,0
obamaisblackiswear,52,301.73,1
obamas_NSA,58,540.47,0
obcs,726,8601.84,3
obeseninja27,102,1085.16,5
obliviouscrunch,93,842.34,0
obliviousrino,160,1360.58,0
oblongcheese,100,912.4,0
obnoxious_lama,24,99.91,1
obo1010,119,1722.66,0
obscenedagger,103,547.82,3
obviousjosh,163,2151.42,0
obviouslyhjy69,17,84.8,3
oceanbleu,61,152.88,6
oclisto,89,883.35,0
ocriativo,61,385.76,1
ocsion,38,446.83,0
octagu,40,392.46,1
octoisdabest,41,370.57,0
octyfly,29,379.69,0
ocweagle,3,19.99,0
od3d,185,1829.33,7
oddshibby,56,530.51,0
oddso,114,715.3,3
odesagrace,6,42.96,0
odkul,36,360.61,1
odlore,95,1181.57,1
odnobrovets,239,893.87,1
odoroitaka,190,2039.38,1
odraan,36,334.61,0
oeed,43,673.57,0
offerme,35,386.74,0
officalBear_BOT,34,149.79,0
officerdavo,48,710.38,0
officialAlex3y,36,165.54,1
officialaustraliangovernment,71,1092.33,0
officialetto,17,163.8,0
officialflorana,137,1499.92,0
officialseth,26,132.8,3
officialyismaname,25,84.95,0
offlinebyourmine,55,787.48,1
ogboxfresh,149,1909.42,0
ogi_,104,1786.03,0
ogresarelikeonions,224,2514.24,0
oh_well_ok,40,244.69,0
ohamizzi,62,811.42,0
ohhhhyeesss,278,2717.12,2
ohhiduuuuur,11,124.92,0
ohjhesus,48,476.69,0
ohmjung,69,343.21,0
ohnospaghet,176,1209.31,6
ohplsguuby,86,759.21,9
ohreoreoreo,46,257.78,10
ohsoshiny,183,2188.48,1
ohsotechnicolor,375,4146.16,3
ohsotoast,288,3664.83,8
ohyeahpunk,146,1381.55,1
oichisantorisan,241,3306.59,0
oilfire30,92,959.01,1
oinvernoestachegando,22,148.82,0
oio20199,61,633.41,2
oiramcinatas,21,133.81,0
oishigreenteaisaverynicedrink,176,1464.48,2
oiyewnam8,51,267.74,3
ojnpoppy,61,725.55,0
ojvco,120,1617.35,0
okaygetrektscrub,119,1066.27,1
okb99,112,1442.83,0
okfuckoffmate,127,1723.95,1
oklusion,222,2560.75,3
okm9smokeweed,22,9.99,0
oky328423khjr,6,9.99,0
olakmoba,39,383.54,1
olbo,20,137.93,0
oldboss,125,1702.43,1
oldman888,8,190.88,0
oldmanjingles,190,1989.53,1
oldmanorangy,1,0.0,0
oldmatebenny,292,3590.65,0
oldmatewhoopwhoop,10,24.98,0
oldsauce,42,305.78,4
oliolioscar,8,74.95,0
olismeister,103,666.32,5
oliveirasennin,9,69.95,0
oliverc,19,127.92,0
olivercooli,239,3747.63,1
oliverkellow,214,2011.0,4
oliverleowner,71,721.27,0
oliversthebest,73,654.48,1
olmateyme,82,964.34,0
olsen099,76,876.24,0
omaiornoob,67,352.6,1
omcdo,13,174.91,1
omegachai,316,3807.14,4
omegaunlocked,15,163.9,2
omegavondoom,223,2958.32,3
omfgabrams,118,864.19,3
omgihaveawebpage,126,772.0,7
omgsteambruz,229,2606.43,1
ominemon,133,1613.91,0
omni574,278,3769.68,5
omnigriffes,205,1700.18,0
omnikek,143,2321.81,1
omniphagous,252,3441.47,0
omnipotent11,66,613.49,0
omnixbro,551,6120.41,1
omnom55,66,669.48,0
omoldroyd,38,695.42,0
omzo,222,2519.05,4
on99xd,5,0.0,1
once-i-was-7-years-old,31,77.75,2
onceling,8,33.87,0
onearmedninja,7,99.95,0
onefivezeroseven,2,0.0,0
onehotbuffalo,29,191.88,0
onehundredbullets,778,8281.38,2
onelovemarley,39,391.72,2
onepercenter,187,1738.11,2
oneshotdashie,282,3476.66,1
onesieoneme,82,1087.04,0
ongkungx2,94,1318.84,1
onimasa803,378,4087.03,6
onionstick,30,161.57,0
online_admin,8,49.92,0
only2dgirls,95,865.43,1
onlybloody,16,0.0,0
onnjjj,58,562.44,0
onshypnos,106,984.95,1
ontr,131,868.24,0
ooblinkoo,571,6660.56,2
oolatuocS,75,477.41,1
oomgamer,63,669.37,0
oopashfdiohasld,53,229.75,3
oopon,245,2793.84,1
operationblueberry,65,405.66,0
opezar,87,284.21,0
ophaniel,75,1132.85,0
opopoopo,14,53.87,1
opposik,174,2035.76,0
oprove,139,1820.39,0
optamusjebus,386,5300.37,1
optomisticprime007,73,609.51,0
opusRev,208,2526.14,0
opw,76,478.67,6
oracle_of_zeus,63,311.61,1
orangatane,87,1062.32,0
orangejuiceanddoobies,140,1607.65,6
orangemuffin,18,124.93,2
orangepocketses,83,1070.21,0
oranges,18,238.76,0
orangesims,352,3929.92,0
oranos222,259,2893.08,0
orbwalker,49,481.1,4
orchidtempest,15,95.93,0
orcypants,84,1133.36,1
orewadragonlord,76,904.14,0
originalURLid,9,34.96,0
originaldog,88,890.23,10
originalkelpie,80,407.48,1
origonalteamgrumio,52,580.53,2
orikulax,64,740.48,1
orkkiller24,92,1151.07,2
orphanz,137,1515.85,1
orphoftheabyss,199,2892.72,1
orungatung,92,1145.35,0
osama-bin-laden,28,242.63,0
osamatheavatar,29,229.85,0
oscalavista,170,2094.75,0
oscara37,28,339.88,0
oshilorenzo89,22,204.82,0
oshioki,18,84.95,0
oskinkthecrocdoc,127,1524.78,2
ososamuel_888,28,31.68,0
ostendorph,107,1407.77,1
ostray,17,163.91,0
ostrichcsgo,124,1140.09,6
osuka828,236,1810.7,1
osuuv2,122,795.29,0
otaku-hime,98,895.28,0
otaku_jasos,28,277.65,0
otavio_borin,60,505.56,0
oteppers,133,981.23,6
otheldo,119,1548.94,0
otorhinolaryngologist,101,774.43,1
otteloo,115,173.98,0
ouigamer,90,932.25,0
ourlordgaben,214,2363.07,4
ovcxmayu,102,1445.97,0
overcomingnoxa,65,637.26,0
overkill_plays_,43,330.68,0
overloadM,15,218.84,1
overlord23,58,595.62,0
overlordofgaming,282,3311.04,2
overlordoverlord,62,648.42,8
overrusedmale,212,1317.39,2
overwatchmemelord,42,404.56,2
overwheelcookie,44,431.6,0
overwhelminghunger,82,801.18,0
owainmeyer,63,947.52,0
oweis1,18,194.92,0
owen_sweet,36,178.68,0
ownageog,46,102.83,1
oxen19,60,533.59,0
oxidexx,73,687.18,0
oxnypognip,3,29.98,0
oxxios,42,359.49,1
oydelavey,194,2699.87,0
oyezikezukulento,54,115.81,4
oyhoyminoy,28,152.69,3
ozatomic,347,3892.86,0
ozeyeball,179,2450.32,3
ozi10,81,718.18,1
ozjake54,199,1756.87,5
ozjim,87,1102.81,0
oznet41,8,39.98,0
ozulnyx,12,209.9,0
ozvooky,38,463.73,1
ozyzz2,21,127.72,0
ozzot2,74,673.5,1
p00iestuie,14,174.9,0
p0t4rt0,169,1898.37,1
p100pCeM,125,889.24,3
p1kel,29,204.68,0
p3niath,1,14.99,0
p4inkillers,74,1000.43,1
p893629682,104,727.54,6
p9359o3678657084507384650274,118,1364.97,1
paastie,69,1024.16,0
pabloagecrash,84,902.22,6
pablolazo,2,19.99,0
pablow12345,68,607.39,1
pachipy,27,73.86,0
pacman3333333,44,266.53,0
pacobi,40,343.12,0
pacocafoda,60,375.43,1
pacopromlg,25,220.86,0
pacrft,7,78.94,0
paddy3450,303,3252.04,2
paddylugg,4,14.99,0
paddymazz,122,1583.76,0
padraigotreanor,113,1445.19,3
padyay2,7,46.75,1
paffrath,17,153.84,0
paginihuehue,59,474.53,0
paigamer2012,128,1106.12,0
paine1,371,4781.93,0
painful741,76,755.09,0
painkkuz,99,1295.91,0
painterbibi,15,74.94,0
painv,2,9.99,0
paitlega,82,219.23,2
pajelder,235,1827.86,3
paknsave,87,665.46,7
palaceman,129,1557.58,0
palelord,531,5757.03,2
paliusz,669,6189.35,0
pan3k,23,14.99,1
pancake01,43,440.58,1
pancake61,45,293.53,0
pancakes37,101,1388.93,8
pancakesss,112,1086.17,5
pancho2122,9,59.99,0
panda2349,67,819.38,1
panda_annie,22,314.88,0
pandaaus,180,2079.3,1
pandabear6921,69,552.69,1
pandainabag,670,8071.93,1
pandainutil,86,875.4,4
pandamason,80,735.41,0
pandamoniumSaken,26,97.74,0
pandanz,86,1015.27,2
pandashan,20,59.96,1
pandasmokingbamboo,77,431.57,3
panelata,96,1298.02,1
pangerspol,53,551.62,0
pangsterable,111,1665.82,0
panicmonkey4,110,1438.02,0
pannekoeken2,371,5224.29,9
pannouz,58,327.51,1
pannu,89,510.12,7
panstuck,32,336.78,0
panthemainman,55,587.55,0
panudichaum,36,158.87,1
panvendedordechurros,47,679.64,0
panzerspam,38,228.76,0
paojdsflkasjfda,50,567.36,1
paolokoh09,3,0.0,0
paolopascual,74,421.55,4
papakimple,142,2172.56,1
papapedo,174,3462.0,1
papercompass,118,1264.96,0
papersarecool,68,305.51,1
paperwind3,8,0.0,0
papqaq,82,840.3,0
paradoxnz,14,123.82,0
paraizkewl,50,274.67,1
parallaxprofile,38,65.96,0
parametros,5,39.96,0
paravion,126,1691.89,0
paraw,177,2278.98,0
pariera,14,214.91,0
park5800,13,114.92,0
parkachu,48,532.7,2
parktesla,84,540.13,1
parkwiz,43,477.72,0
parnellyja,162,2138.48,0
parryflame,17,164.92,0
partamal,90,827.21,0
partycatsjr,119,1464.84,2
passion90,3,14.99,0
passionpop,68,632.26,0
pasteldecarne,66,196.53,1
pastenfelipe,16,92.93,0
patbarlow69,47,428.61,1
patchxd,142,1414.37,0
pathanson,9,109.94,0
pathetichumans,132,1657.87,0
pathfinder007,92,1515.84,4
pathorn2000,87,1295.04,2
pathosis,191,2236.29,0
patientjuNKY,60,916.3,1
patnash,10,119.95,0
patodomau,58,526.62,3
patpat14,79,372.34,8
patrick_aus,130,2580.39,1
patrick_mota1,27,122.72,2
patrickkd1,83,1146.16,1
patricklissisagaycunt,102,820.17,0
patrik3029,43,338.14,1
patsmith,9,54.96,0
patto97,57,807.4,0
pattyc1234,23,224.87,0
pattydoy003,85,1040.93,0
paulbauerpunicher,45,226.58,1
paulo16f,42,426.9,0
paulomilitao,107,769.07,4
paulooluap4,52,424.67,3
paulspeltwithap,49,285.77,1
pavelkadots,564,6317.42,3
pavlovaoffear,44,533.64,0
paw_ftw,14,110.83,1
pawaka,218,2440.89,0
pawapi,85,864.99,1
pawsjdog,139,1405.01,3
pawzHD,23,363.74,0
payasobobnovesloquetepaso,66,578.33,1
payback_theheist,136,1656.97,1
paymeintea,174,2558.89,0
payrocanical,46,387.6,3
pazzaz,50,371.53,0
pc1000,15,172.92,5
pcat7228,95,1061.13,1
pcg4m3r,51,870.41,0
pcpickkykung,59,349.73,0
pdiddymohouze,30,315.77,3
peace4561,13,123.82,0
peaceboy123,47,467.75,0
peacefullullaby,19,149.79,0
peacekeeper84,59,516.57,2
peacelandandbread,142,1123.88,3
peaceza1956,51,346.51,3
peachicals,31,386.79,0
peachmanxd,194,2426.48,0
peachykins,145,1819.66,0
peakon,446,4496.55,0
peanutBACON,67,807.41,1
pearce,390,4522.57,2
pearcinator,68,924.27,1
pearsonlikesdick,130,1427.69,3
peatfinger,15,144.78,0
pedobearrapesu,23,179.88,0
pedonan97,42,261.57,0
pedro2579,180,1426.01,1
pedro6dedos,109,1602.18,1
pedrobaccarin,200,1974.06,0
pedrocarrasco,85,800.98,1
pedrosomar,51,211.74,1
pedrovski8,127,1077.81,1
peelyy,122,1684.97,0
peemiozx,35,405.55,0
peetfd,74,907.55,1
peetsasucks,75,681.09,4
pejelagarto0,133,1235.68,1
pekingduckman,1139,14764.1,0
pelese,19,39.97,1
pencilspankerjunior,10,122.74,1
penelopeohwon,277,1423.49,0
penetrationmonster,53,379.05,3
penetrator500,38,484.66,1
penguiin1,83,679.56,4
penguin5774,49,550.56,5
penguinehat,8,20.97,0
penguinereno,51,266.91,1
penguinexpert1,17,93.85,1
pengwig,94,819.59,1
penilsky,107,1388.81,1
penis2311,5,14.99,0
penisfolife,7,74.94,0
pentagrampa,8,0.0,1
penwise,41,466.59,0
peoplesidiot,81,1065.27,6
pepoones,7,43.87,1
peppazuada,10,34.98,0
peppyjajabinks,25,229.82,0
pepsi08,7,74.96,0
peptides,84,1277.09,2
pepximaxkick,59,819.36,0
peravit,69,622.33,0
percyman99,37,447.63,1
percythelostgoat,254,2822.19,1
pereiracarris,103,1465.2,0
perera94,74,931.33,3
perestroikafeelings,57,529.51,0
perfildahonestidade,8,24.98,0
perius1,31,226.82,1
peroxicide,274,3192.32,1
perrocallejero,84,706.88,2
perrojudio,48,212.63,5
perrybible,276,2928.6,0
persenche,38,477.58,0
personsunknown,305,4680.33,0
persure,413,5435.17,3
pertaeter,15,149.88,0
perverthentai,167,610.95,1
pesle,55,474.46,0
pesnes,107,1190.0,0
pesterChum,120,1250.03,4
petSbuD,49,503.62,0
petchgo,49,233.39,0
petedaninja,67,641.44,0
petefinger,11,89.95,0
peter-san,115,1042.58,5
peter1023199,59,1166.41,0
peterlouvel,291,2676.66,0
petershitlord,80,898.38,0
pethee,36,319.81,0
petrifiedCryogenist,117,941.34,0
pewdiepiefan,4,0.0,0
pewpewded,69,275.7,1
pewpewnoah,13,254.9,0
pewpewpewpewpewpewpewpewpew,33,167.87,5
pexegay,67,898.28,0
pezz_yakent,44,518.63,1
pezza349,123,1325.99,0
pf12351,122,1583.74,9
pfipasty,154,1130.74,2
pfizers,42,343.65,0
pfran26,110,768.92,0
ph1ll1e,4,0.0,0
phangtastic,75,1011.35,0
phansy_,20,344.61,1
phantom02k,481,5973.41,1
phantom9120,88,1237.31,6
phantomghost101,3,29.98,0
pharonmix,121,1098.05,1
pharr49,129,1384.9,4
phasey3,19,264.75,0
phatazbuv,98,785.35,1
phatphal,100,1293.05,0
phaxtioll,62,531.68,0
phazeback,185,2350.48,0
phazer3419,81,727.33,0
phd_greg,226,2867.22,4
phdeus,20,81.92,1
pheeeeliks,56,703.48,3
pheeno570,22,263.76,0
pheg,31,164.87,1
phenga,11,109.81,0
phesojx,140,1765.71,0
phetdekde,58,556.48,2
phewrius,304,2905.56,0
phgodfather,27,319.61,1
phil777,27,275.78,0
philgibs,52,672.64,1
philipe273,7,39.98,0
phillip-97,4,0.0,0
phillip119786,53,514.42,0
phillipk,26,294.66,0
phillipw12,155,1184.25,4
philmacballs,91,923.18,0
philmatt,128,1663.0,0
philosophem,23,157.86,3
philphy101,85,1105.12,1
phishtanke,282,3282.34,2
phite_me,75,858.46,0
phlosten,441,4514.53,9
phodsamu,24,199.9,0
phoenix2046,6,49.97,0
phoenixlaef,60,713.52,0
phokin,202,2361.34,1
phongus,23,197.83,0
phooks,93,1040.08,1
phoucdat,35,344.82,0
phrenicschizo,33,199.85,1
phrostb,7762,53965.45,9
phrozen48,112,1412.15,0
phsky,72,695.53,0
phuzzy,106,1025.08,0
phvckme,23,57.94,0
phyland,97,1418.81,7
physcoticclown,48,441.6,0
pi_pie,73,464.61,1
pib7788,117,1711.96,0
pichu_denny,49,560.57,0
pickaxekritz,63,605.12,2
pickle_miester,70,686.86,0
picklehan,29,236.33,0
picworthe,82,998.15,9
piedude,209,3064.14,10
pieman6124,69,684.4,1
pieman98,435,4511.67,5
piemonkey3000,359,4326.84,2
piepai,6132,50973.47,1
pierregc,12,92.86,0
piervdm,121,410.51,0
pies4lyfe,87,252.72,0
pietrofellipe,30,110.56,0
pigeonie,7,34.96,1
